orf_id,sequence_id,start,end,strand,frame,length_bp,length_aa,start_codon,confidence_score,overlap_flag,overlap_with
ENA|BN000065|BN000065.1_predicted_orf_2396,ENA|BN000065|BN000065.1,231177,231359,+,3,183,60,ATG,0.6539,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_231005_231271,ORF_ENA|BN000065|BN000065.1_+2_231167_231307,ORF_ENA|BN000065|BN000065.1_-1_231273_231461,ORF_ENA|BN000065|BN000065.1_-2_231278_231430"
ENA|BN000065|BN000065.1_predicted_orf_2397,ENA|BN000065|BN000065.1,231273,231461,-,-1,189,62,TTG,0.5126,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_231177_231359,ORF_ENA|BN000065|BN000065.1_-2_231278_231430,ORF_ENA|BN000065|BN000065.1_+2_231356_231499"
ENA|BN000065|BN000065.1_predicted_orf_2398,ENA|BN000065|BN000065.1,231356,231499,+,2,144,47,ATG,0.6053,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_231273_231461,ORF_ENA|BN000065|BN000065.1_-2_231278_231430"
ENA|BN000065|BN000065.1_predicted_orf_2399,ENA|BN000065|BN000065.1,231468,231560,-,-1,93,30,GTG,0.4603,None,
ENA|BN000065|BN000065.1_predicted_orf_2400,ENA|BN000065|BN000065.1,231541,231648,+,1,108,35,ATG,0.5651,Overlap,ORF_ENA|BN000065|BN000065.1_-3_231562_231654
ENA|BN000065|BN000065.1_predicted_orf_2401,ENA|BN000065|BN000065.1,231562,231654,-,-3,93,30,TTG,0.4037,Overlap,ORF_ENA|BN000065|BN000065.1_+1_231541_231648
ENA|BN000065|BN000065.1_predicted_orf_2402,ENA|BN000065|BN000065.1,231665,231784,+,2,120,39,ATG,0.5728,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_231680_231811,ORF_ENA|BN000065|BN000065.1_+3_231729_231827"
ENA|BN000065|BN000065.1_predicted_orf_2403,ENA|BN000065|BN000065.1,231680,231811,-,-2,132,43,ATG,0.5875,Overlap,"ORF_ENA|BN000065|BN000065.1_+2_231665_231784,ORF_ENA|BN000065|BN000065.1_+3_231729_231827"
ENA|BN000065|BN000065.1_predicted_orf_2404,ENA|BN000065|BN000065.1,231729,231827,+,3,99,32,TTG,0.4133,Overlap,"ORF_ENA|BN000065|BN000065.1_+2_231665_231784,ORF_ENA|BN000065|BN000065.1_-2_231680_231811"
ENA|BN000065|BN000065.1_predicted_orf_2405,ENA|BN000065|BN000065.1,231796,231999,+,1,204,67,ATG,0.6862,Overlap,ORF_ENA|BN000065|BN000065.1_+2_231881_232054
ENA|BN000065|BN000065.1_predicted_orf_2406,ENA|BN000065|BN000065.1,231881,232054,+,2,174,57,TTG,0.492,Overlap,ORF_ENA|BN000065|BN000065.1_+1_231796_231999
ENA|BN000065|BN000065.1_predicted_orf_2407,ENA|BN000065|BN000065.1,232059,232181,+,3,123,40,ATG,0.5819,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_232067_232312,ORF_ENA|BN000065|BN000065.1_-1_232122_232289"
ENA|BN000065|BN000065.1_predicted_orf_2408,ENA|BN000065|BN000065.1,232067,232312,-,-2,246,81,ATG,0.7546,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_232059_232181,ORF_ENA|BN000065|BN000065.1_-1_232122_232289,ORF_ENA|BN000065|BN000065.1_-3_232144_232248,ORF_ENA|BN000065|BN000065.1_+2_232238_232417"
ENA|BN000065|BN000065.1_predicted_orf_2409,ENA|BN000065|BN000065.1,232238,232417,+,2,180,59,ATG,0.6484,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_232067_232312,ORF_ENA|BN000065|BN000065.1_-1_232122_232289"
ENA|BN000065|BN000065.1_predicted_orf_2410,ENA|BN000065|BN000065.1,232438,232617,+,1,180,59,TTG,0.5007,Overlap,"ORF_ENA|BN000065|BN000065.1_+2_232478_232750,ORF_ENA|BN000065|BN000065.1_+3_232503_232718"
ENA|BN000065|BN000065.1_predicted_orf_2411,ENA|BN000065|BN000065.1,232478,232750,+,2,273,90,GTG,0.7088,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_232438_232617,ORF_ENA|BN000065|BN000065.1_+3_232503_232718"
ENA|BN000065|BN000065.1_predicted_orf_2412,ENA|BN000065|BN000065.1,232721,232906,-,-2,186,61,TTG,0.5081,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_232761_232874,ORF_ENA|BN000065|BN000065.1_+3_232779_232883,ORF_ENA|BN000065|BN000065.1_+2_232829_232981"
ENA|BN000065|BN000065.1_predicted_orf_2413,ENA|BN000065|BN000065.1,232779,232883,+,3,105,34,GTG,0.4767,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_232721_232906,ORF_ENA|BN000065|BN000065.1_-1_232761_232874,ORF_ENA|BN000065|BN000065.1_+2_232829_232981"
ENA|BN000065|BN000065.1_predicted_orf_2414,ENA|BN000065|BN000065.1,232829,232981,+,2,153,50,ATG,0.6152,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_232721_232906,ORF_ENA|BN000065|BN000065.1_+3_232779_232883"
ENA|BN000065|BN000065.1_predicted_orf_2415,ENA|BN000065|BN000065.1,232940,233050,-,-2,111,36,TTG,0.4232,Overlap,ORF_ENA|BN000065|BN000065.1_+3_232959_233126
ENA|BN000065|BN000065.1_predicted_orf_2416,ENA|BN000065|BN000065.1,232959,233126,+,3,168,55,GTG,0.5444,Overlap,ORF_ENA|BN000065|BN000065.1_-2_232940_233050
ENA|BN000065|BN000065.1_predicted_orf_2417,ENA|BN000065|BN000065.1,233078,233185,-,-2,108,35,ATG,0.5686,Overlap,ORF_ENA|BN000065|BN000065.1_-1_233130_233255
ENA|BN000065|BN000065.1_predicted_orf_2418,ENA|BN000065|BN000065.1,233130,233255,-,-1,126,41,ATG,0.5776,Overlap,ORF_ENA|BN000065|BN000065.1_-2_233078_233185
ENA|BN000065|BN000065.1_predicted_orf_2419,ENA|BN000065|BN000065.1,233280,233381,+,3,102,33,GTG,0.4759,Overlap,ORF_ENA|BN000065|BN000065.1_+1_233323_233421
ENA|BN000065|BN000065.1_predicted_orf_2420,ENA|BN000065|BN000065.1,233323,233421,+,1,99,32,GTG,0.472,Overlap,ORF_ENA|BN000065|BN000065.1_+3_233280_233381
ENA|BN000065|BN000065.1_predicted_orf_2421,ENA|BN000065|BN000065.1,233526,233684,-,-1,159,52,GTG,0.5325,Overlap,ORF_ENA|BN000065|BN000065.1_+1_233596_233724
ENA|BN000065|BN000065.1_predicted_orf_2422,ENA|BN000065|BN000065.1,233596,233724,+,1,129,42,TTG,0.4386,Overlap,ORF_ENA|BN000065|BN000065.1_-1_233526_233684
ENA|BN000065|BN000065.1_predicted_orf_2423,ENA|BN000065|BN000065.1,233798,233983,-,-2,186,61,GTG,0.5693,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_233833_234021,ORF_ENA|BN000065|BN000065.1_+1_233845_233940,ORF_ENA|BN000065|BN000065.1_+3_233868_234122"
ENA|BN000065|BN000065.1_predicted_orf_2424,ENA|BN000065|BN000065.1,233833,234021,-,-3,189,62,TTG,0.5136,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_233798_233983,ORF_ENA|BN000065|BN000065.1_+1_233845_233940,ORF_ENA|BN000065|BN000065.1_+3_233868_234122,ORF_ENA|BN000065|BN000065.1_+1_233950_234138"
ENA|BN000065|BN000065.1_predicted_orf_2425,ENA|BN000065|BN000065.1,233845,233940,+,1,96,31,ATG,0.5614,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_233798_233983,ORF_ENA|BN000065|BN000065.1_-3_233833_234021,ORF_ENA|BN000065|BN000065.1_+3_233868_234122"
ENA|BN000065|BN000065.1_predicted_orf_2426,ENA|BN000065|BN000065.1,233868,234122,+,3,255,84,TTG,0.6194,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_233798_233983,ORF_ENA|BN000065|BN000065.1_-3_233833_234021,ORF_ENA|BN000065|BN000065.1_+1_233845_233940,ORF_ENA|BN000065|BN000065.1_+1_233950_234138"
ENA|BN000065|BN000065.1_predicted_orf_2427,ENA|BN000065|BN000065.1,233950,234138,+,1,189,62,TTG,0.5115,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_233833_234021,ORF_ENA|BN000065|BN000065.1_+3_233868_234122"
ENA|BN000065|BN000065.1_predicted_orf_2428,ENA|BN000065|BN000065.1,234125,234220,+,2,96,31,TTG,0.4115,None,
ENA|BN000065|BN000065.1_predicted_orf_2429,ENA|BN000065|BN000065.1,234189,234491,-,-1,303,100,GTG,0.7534,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_234298_234507,ORF_ENA|BN000065|BN000065.1_-3_234310_234465"
ENA|BN000065|BN000065.1_predicted_orf_2430,ENA|BN000065|BN000065.1,234298,234507,+,1,210,69,TTG,0.5452,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_234189_234491,ORF_ENA|BN000065|BN000065.1_-3_234310_234465"
ENA|BN000065|BN000065.1_predicted_orf_2431,ENA|BN000065|BN000065.1,234558,234668,-,-1,111,36,TTG,0.4227,None,
ENA|BN000065|BN000065.1_predicted_orf_2432,ENA|BN000065|BN000065.1,234797,234892,+,2,96,31,ATG,0.5617,None,
ENA|BN000065|BN000065.1_predicted_orf_2433,ENA|BN000065|BN000065.1,234845,235024,-,-2,180,59,GTG,0.559,None,
ENA|BN000065|BN000065.1_predicted_orf_2434,ENA|BN000065|BN000065.1,235004,235426,+,2,423,140,TTG,0.8065,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_235187_235309,ORF_ENA|BN000065|BN000065.1_+3_235227_235379,ORF_ENA|BN000065|BN000065.1_-3_235342_235497"
ENA|BN000065|BN000065.1_predicted_orf_2435,ENA|BN000065|BN000065.1,235187,235309,-,-2,123,40,TTG,0.4327,Overlap,"ORF_ENA|BN000065|BN000065.1_+2_235004_235426,ORF_ENA|BN000065|BN000065.1_+3_235227_235379"
ENA|BN000065|BN000065.1_predicted_orf_2436,ENA|BN000065|BN000065.1,235342,235497,-,-3,156,51,GTG,0.5288,Overlap,"ORF_ENA|BN000065|BN000065.1_+2_235004_235426,ORF_ENA|BN000065|BN000065.1_-1_235383_235475"
ENA|BN000065|BN000065.1_predicted_orf_2437,ENA|BN000065|BN000065.1,235562,235924,+,2,363,120,TTG,0.766,Overlap,ORF_ENA|BN000065|BN000065.1_-3_235702_235821
ENA|BN000065|BN000065.1_predicted_orf_2438,ENA|BN000065|BN000065.1,235702,235821,-,-3,120,39,ATG,0.5812,Overlap,ORF_ENA|BN000065|BN000065.1_+2_235562_235924
ENA|BN000065|BN000065.1_predicted_orf_2439,ENA|BN000065|BN000065.1,236004,236108,+,3,105,34,TTG,0.4185,Overlap,ORF_ENA|BN000065|BN000065.1_-1_236031_236228
ENA|BN000065|BN000065.1_predicted_orf_2440,ENA|BN000065|BN000065.1,236031,236228,-,-1,198,65,TTG,0.5269,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_236004_236108,ORF_ENA|BN000065|BN000065.1_-2_236063_236197,ORF_ENA|BN000065|BN000065.1_+1_236101_236262,ORF_ENA|BN000065|BN000065.1_-3_236143_236247"
ENA|BN000065|BN000065.1_predicted_orf_2441,ENA|BN000065|BN000065.1,236101,236262,+,1,162,53,TTG,0.4756,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_236031_236228,ORF_ENA|BN000065|BN000065.1_-2_236063_236197,ORF_ENA|BN000065|BN000065.1_-3_236143_236247"
ENA|BN000065|BN000065.1_predicted_orf_2442,ENA|BN000065|BN000065.1,236143,236247,-,-3,105,34,GTG,0.4785,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_236031_236228,ORF_ENA|BN000065|BN000065.1_-2_236063_236197,ORF_ENA|BN000065|BN000065.1_+1_236101_236262"
ENA|BN000065|BN000065.1_predicted_orf_2443,ENA|BN000065|BN000065.1,236346,236504,-,-1,159,52,TTG,0.4676,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_236350_236463,ORF_ENA|BN000065|BN000065.1_-2_236357_236458,ORF_ENA|BN000065|BN000065.1_+2_236369_236485,ORF_ENA|BN000065|BN000065.1_+3_236415_237113"
ENA|BN000065|BN000065.1_predicted_orf_2444,ENA|BN000065|BN000065.1,236350,236463,+,1,114,37,GTG,0.4781,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_236346_236504,ORF_ENA|BN000065|BN000065.1_-2_236357_236458,ORF_ENA|BN000065|BN000065.1_+2_236369_236485"
ENA|BN000065|BN000065.1_predicted_orf_2445,ENA|BN000065|BN000065.1,236369,236485,+,2,117,38,ATG,0.5705,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_236346_236504,ORF_ENA|BN000065|BN000065.1_+1_236350_236463,ORF_ENA|BN000065|BN000065.1_-2_236357_236458,ORF_ENA|BN000065|BN000065.1_+3_236415_237113"
ENA|BN000065|BN000065.1_predicted_orf_2446,ENA|BN000065|BN000065.1,236415,237113,+,3,699,232,GTG,0.9078,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_236346_236504,ORF_ENA|BN000065|BN000065.1_+2_236369_236485,ORF_ENA|BN000065|BN000065.1_+1_236482_236628,ORF_ENA|BN000065|BN000065.1_-3_236569_236751,ORF_ENA|BN000065|BN000065.1_+2_236573_236848,ORF_ENA|BN000065|BN000065.1_-2_236597_236779,ORF_ENA|BN000065|BN000065.1_-1_236622_236720,ORF_ENA|BN000065|BN000065.1_-3_236872_237063,ORF_ENA|BN000065|BN000065.1_-1_236880_236990,ORF_ENA|BN000065|BN000065.1_+1_236932_237234,ORF_ENA|BN000065|BN000065.1_-2_237044_237142"
ENA|BN000065|BN000065.1_predicted_orf_2447,ENA|BN000065|BN000065.1,236569,236751,-,-3,183,60,TTG,0.5009,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_236415_237113,ORF_ENA|BN000065|BN000065.1_+1_236482_236628,ORF_ENA|BN000065|BN000065.1_+2_236573_236848,ORF_ENA|BN000065|BN000065.1_-2_236597_236779,ORF_ENA|BN000065|BN000065.1_-1_236622_236720"
ENA|BN000065|BN000065.1_predicted_orf_2448,ENA|BN000065|BN000065.1,236597,236779,-,-2,183,60,GTG,0.5625,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_236415_237113,ORF_ENA|BN000065|BN000065.1_-3_236569_236751,ORF_ENA|BN000065|BN000065.1_+2_236573_236848,ORF_ENA|BN000065|BN000065.1_-1_236622_236720"
ENA|BN000065|BN000065.1_predicted_orf_2449,ENA|BN000065|BN000065.1,236872,237063,-,-3,192,63,ATG,0.6679,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_236415_237113,ORF_ENA|BN000065|BN000065.1_-1_236880_236990,ORF_ENA|BN000065|BN000065.1_+1_236932_237234"
ENA|BN000065|BN000065.1_predicted_orf_2450,ENA|BN000065|BN000065.1,236932,237234,+,1,303,100,TTG,0.6937,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_236415_237113,ORF_ENA|BN000065|BN000065.1_-3_236872_237063,ORF_ENA|BN000065|BN000065.1_-1_236880_236990,ORF_ENA|BN000065|BN000065.1_-2_237044_237142,ORF_ENA|BN000065|BN000065.1_-1_237102_237230,ORF_ENA|BN000065|BN000065.1_-2_237179_237379"
ENA|BN000065|BN000065.1_predicted_orf_2451,ENA|BN000065|BN000065.1,237044,237142,-,-2,99,32,TTG,0.4139,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_236415_237113,ORF_ENA|BN000065|BN000065.1_+1_236932_237234"
ENA|BN000065|BN000065.1_predicted_orf_2452,ENA|BN000065|BN000065.1,237102,237230,-,-1,129,42,TTG,0.4367,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_236932_237234,ORF_ENA|BN000065|BN000065.1_-2_237179_237379"
ENA|BN000065|BN000065.1_predicted_orf_2453,ENA|BN000065|BN000065.1,237179,237379,-,-2,201,66,ATG,0.6807,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_236932_237234,ORF_ENA|BN000065|BN000065.1_-1_237102_237230,ORF_ENA|BN000065|BN000065.1_+1_237265_237504,ORF_ENA|BN000065|BN000065.1_+2_237281_237382"
ENA|BN000065|BN000065.1_predicted_orf_2454,ENA|BN000065|BN000065.1,237265,237504,+,1,240,79,GTG,0.6523,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_237179_237379,ORF_ENA|BN000065|BN000065.1_+2_237281_237382,ORF_ENA|BN000065|BN000065.1_-3_237379_237543,ORF_ENA|BN000065|BN000065.1_-1_237387_237491"
ENA|BN000065|BN000065.1_predicted_orf_2455,ENA|BN000065|BN000065.1,237379,237543,-,-3,165,54,ATG,0.6288,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_237265_237504,ORF_ENA|BN000065|BN000065.1_-1_237387_237491,ORF_ENA|BN000065|BN000065.1_+2_237479_237688"
ENA|BN000065|BN000065.1_predicted_orf_2456,ENA|BN000065|BN000065.1,237479,237688,+,2,210,69,TTG,0.5453,Overlap,ORF_ENA|BN000065|BN000065.1_-3_237379_237543
ENA|BN000065|BN000065.1_predicted_orf_2457,ENA|BN000065|BN000065.1,237865,238026,-,-3,162,53,ATG,0.6223,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_237921_238031,ORF_ENA|BN000065|BN000065.1_+2_237947_238060"
ENA|BN000065|BN000065.1_predicted_orf_2458,ENA|BN000065|BN000065.1,237921,238031,-,-1,111,36,TTG,0.4176,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_237865_238026,ORF_ENA|BN000065|BN000065.1_+2_237947_238060"
ENA|BN000065|BN000065.1_predicted_orf_2459,ENA|BN000065|BN000065.1,237947,238060,+,2,114,37,GTG,0.4859,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_237865_238026,ORF_ENA|BN000065|BN000065.1_-1_237921_238031"
ENA|BN000065|BN000065.1_predicted_orf_2460,ENA|BN000065|BN000065.1,238028,238132,-,-2,105,34,ATG,0.5651,Overlap,ORF_ENA|BN000065|BN000065.1_+1_238075_238206
ENA|BN000065|BN000065.1_predicted_orf_2461,ENA|BN000065|BN000065.1,238075,238206,+,1,132,43,TTG,0.4409,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_238028_238132,ORF_ENA|BN000065|BN000065.1_+3_238101_238274"
ENA|BN000065|BN000065.1_predicted_orf_2462,ENA|BN000065|BN000065.1,238101,238274,+,3,174,57,GTG,0.5523,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_238075_238206,ORF_ENA|BN000065|BN000065.1_+2_238157_238270"
ENA|BN000065|BN000065.1_predicted_orf_2463,ENA|BN000065|BN000065.1,238383,238529,+,3,147,48,ATG,0.6076,None,
ENA|BN000065|BN000065.1_predicted_orf_2464,ENA|BN000065|BN000065.1,238492,238614,-,-3,123,40,TTG,0.4314,Overlap,ORF_ENA|BN000065|BN000065.1_-2_238562_238702
ENA|BN000065|BN000065.1_predicted_orf_2465,ENA|BN000065|BN000065.1,238562,238702,-,-2,141,46,TTG,0.4508,Overlap,ORF_ENA|BN000065|BN000065.1_-3_238492_238614
ENA|BN000065|BN000065.1_predicted_orf_2466,ENA|BN000065|BN000065.1,238738,238923,+,1,186,61,ATG,0.659,Overlap,ORF_ENA|BN000065|BN000065.1_-2_238811_238987
ENA|BN000065|BN000065.1_predicted_orf_2467,ENA|BN000065|BN000065.1,238811,238987,-,-2,177,58,ATG,0.6465,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_238738_238923,ORF_ENA|BN000065|BN000065.1_-3_238912_239049"
ENA|BN000065|BN000065.1_predicted_orf_2468,ENA|BN000065|BN000065.1,238912,239049,-,-3,138,45,GTG,0.5085,Overlap,ORF_ENA|BN000065|BN000065.1_-2_238811_238987
ENA|BN000065|BN000065.1_predicted_orf_2469,ENA|BN000065|BN000065.1,239019,239156,-,-1,138,45,GTG,0.503,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_239053_239211,ORF_ENA|BN000065|BN000065.1_-3_239092_239187"
ENA|BN000065|BN000065.1_predicted_orf_2470,ENA|BN000065|BN000065.1,239053,239211,+,1,159,52,GTG,0.5259,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_239019_239156,ORF_ENA|BN000065|BN000065.1_-3_239092_239187"
ENA|BN000065|BN000065.1_predicted_orf_2471,ENA|BN000065|BN000065.1,239092,239187,-,-3,96,31,ATG,0.5537,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_239019_239156,ORF_ENA|BN000065|BN000065.1_+1_239053_239211"
ENA|BN000065|BN000065.1_predicted_orf_2472,ENA|BN000065|BN000065.1,239296,239406,+,1,111,36,ATG,0.572,Overlap,ORF_ENA|BN000065|BN000065.1_-1_239316_239468
ENA|BN000065|BN000065.1_predicted_orf_2473,ENA|BN000065|BN000065.1,239316,239468,-,-1,153,50,TTG,0.4638,Overlap,ORF_ENA|BN000065|BN000065.1_+1_239296_239406
ENA|BN000065|BN000065.1_predicted_orf_2474,ENA|BN000065|BN000065.1,239483,239581,-,-2,99,32,TTG,0.4098,Overlap,ORF_ENA|BN000065|BN000065.1_-3_239506_239598
ENA|BN000065|BN000065.1_predicted_orf_2475,ENA|BN000065|BN000065.1,239506,239598,-,-3,93,30,TTG,0.4064,Overlap,ORF_ENA|BN000065|BN000065.1_-2_239483_239581
ENA|BN000065|BN000065.1_predicted_orf_2476,ENA|BN000065|BN000065.1,239670,239831,+,3,162,53,TTG,0.4762,Overlap,ORF_ENA|BN000065|BN000065.1_-1_239718_239876
ENA|BN000065|BN000065.1_predicted_orf_2477,ENA|BN000065|BN000065.1,239718,239876,-,-1,159,52,GTG,0.5328,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_239670_239831,ORF_ENA|BN000065|BN000065.1_+2_239783_239932,ORF_ENA|BN000065|BN000065.1_-2_239789_239983"
ENA|BN000065|BN000065.1_predicted_orf_2478,ENA|BN000065|BN000065.1,239783,239932,+,2,150,49,ATG,0.6106,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_239718_239876,ORF_ENA|BN000065|BN000065.1_-2_239789_239983,ORF_ENA|BN000065|BN000065.1_+1_239881_239991"
ENA|BN000065|BN000065.1_predicted_orf_2479,ENA|BN000065|BN000065.1,239789,239983,-,-2,195,64,GTG,0.5824,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_239718_239876,ORF_ENA|BN000065|BN000065.1_+2_239783_239932,ORF_ENA|BN000065|BN000065.1_+1_239881_239991,ORF_ENA|BN000065|BN000065.1_+3_239883_239996"
ENA|BN000065|BN000065.1_predicted_orf_2480,ENA|BN000065|BN000065.1,239881,239991,+,1,111,36,TTG,0.4227,Overlap,"ORF_ENA|BN000065|BN000065.1_+2_239783_239932,ORF_ENA|BN000065|BN000065.1_-2_239789_239983,ORF_ENA|BN000065|BN000065.1_+3_239883_239996"
ENA|BN000065|BN000065.1_predicted_orf_2481,ENA|BN000065|BN000065.1,239883,239996,+,3,114,37,GTG,0.4849,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_239789_239983,ORF_ENA|BN000065|BN000065.1_+1_239881_239991"
ENA|BN000065|BN000065.1_predicted_orf_2482,ENA|BN000065|BN000065.1,239969,240124,+,2,156,51,ATG,0.6166,Overlap,ORF_ENA|BN000065|BN000065.1_-3_239986_240099
ENA|BN000065|BN000065.1_predicted_orf_2483,ENA|BN000065|BN000065.1,239986,240099,-,-3,114,37,ATG,0.5716,Overlap,ORF_ENA|BN000065|BN000065.1_+2_239969_240124
ENA|BN000065|BN000065.1_predicted_orf_2484,ENA|BN000065|BN000065.1,240188,240322,-,-2,135,44,ATG,0.5958,Overlap,ORF_ENA|BN000065|BN000065.1_+3_240258_240458
ENA|BN000065|BN000065.1_predicted_orf_2485,ENA|BN000065|BN000065.1,240258,240458,+,3,201,66,TTG,0.5317,Overlap,ORF_ENA|BN000065|BN000065.1_-2_240188_240322
ENA|BN000065|BN000065.1_predicted_orf_2486,ENA|BN000065|BN000065.1,240435,240551,-,-1,117,38,ATG,0.5774,Overlap,ORF_ENA|BN000065|BN000065.1_+1_240484_240639
ENA|BN000065|BN000065.1_predicted_orf_2487,ENA|BN000065|BN000065.1,240484,240639,+,1,156,51,ATG,0.6022,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_240435_240551,ORF_ENA|BN000065|BN000065.1_+3_240522_240725,ORF_ENA|BN000065|BN000065.1_-2_240548_240661"
ENA|BN000065|BN000065.1_predicted_orf_2488,ENA|BN000065|BN000065.1,240522,240725,+,3,204,67,ATG,0.6763,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_240484_240639,ORF_ENA|BN000065|BN000065.1_-2_240548_240661"
ENA|BN000065|BN000065.1_predicted_orf_2489,ENA|BN000065|BN000065.1,240548,240661,-,-2,114,37,ATG,0.5417,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_240484_240639,ORF_ENA|BN000065|BN000065.1_+3_240522_240725"
ENA|BN000065|BN000065.1_predicted_orf_2490,ENA|BN000065|BN000065.1,240693,240866,-,-1,174,57,GTG,0.5517,Overlap,ORF_ENA|BN000065|BN000065.1_+1_240766_240861
ENA|BN000065|BN000065.1_predicted_orf_2491,ENA|BN000065|BN000065.1,240766,240861,+,1,96,31,GTG,0.4715,Overlap,ORF_ENA|BN000065|BN000065.1_-1_240693_240866
ENA|BN000065|BN000065.1_predicted_orf_2492,ENA|BN000065|BN000065.1,240928,241029,-,-3,102,33,TTG,0.4157,None,
ENA|BN000065|BN000065.1_predicted_orf_2493,ENA|BN000065|BN000065.1,241160,241369,-,-2,210,69,ATG,0.6946,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_241164_241277,ORF_ENA|BN000065|BN000065.1_-1_241230_241412,ORF_ENA|BN000065|BN000065.1_+1_241243_241359"
ENA|BN000065|BN000065.1_predicted_orf_2494,ENA|BN000065|BN000065.1,241164,241277,+,3,114,37,ATG,0.5749,Overlap,ORF_ENA|BN000065|BN000065.1_-2_241160_241369
ENA|BN000065|BN000065.1_predicted_orf_2495,ENA|BN000065|BN000065.1,241230,241412,-,-1,183,60,GTG,0.5626,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_241160_241369,ORF_ENA|BN000065|BN000065.1_+1_241243_241359"
ENA|BN000065|BN000065.1_predicted_orf_2496,ENA|BN000065|BN000065.1,241243,241359,+,1,117,38,TTG,0.4277,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_241160_241369,ORF_ENA|BN000065|BN000065.1_-1_241230_241412"
ENA|BN000065|BN000065.1_predicted_orf_2497,ENA|BN000065|BN000065.1,241384,241545,-,-3,162,53,ATG,0.6237,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_241389_241667,ORF_ENA|BN000065|BN000065.1_-2_241397_241498,ORF_ENA|BN000065|BN000065.1_+2_241406_241555,ORF_ENA|BN000065|BN000065.1_-1_241425_241817,ORF_ENA|BN000065|BN000065.1_+1_241468_241785"
ENA|BN000065|BN000065.1_predicted_orf_2498,ENA|BN000065|BN000065.1,241389,241667,+,3,279,92,ATG,0.8052,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_241384_241545,ORF_ENA|BN000065|BN000065.1_-2_241397_241498,ORF_ENA|BN000065|BN000065.1_+2_241406_241555,ORF_ENA|BN000065|BN000065.1_-1_241425_241817,ORF_ENA|BN000065|BN000065.1_+1_241468_241785,ORF_ENA|BN000065|BN000065.1_-2_241550_241681"
